cik|parent_cik|name|ticker|rptOwnerName|rptOwnerCik|isDirector|isOfficer|isTenPercentOwner|isOther|officerTitle|security_title|transaction_date|form_type|code|equity_swap|shares|acquired_disposed_code|shares_owned_following_transaction|direct_or_indirect_ownership|form4_link|open|high|low|close|adj_close|volume|daily_return|percent_change|range|average_price|shares_value_usd
0001045810|1045810|NVIDIA CORP|NVDA|STEVENS MARK A|0001199039|1|0|0|0||Director Stock Option (Right to Buy)|2017-11-13|4|M|0|19352|D|0|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581017000168/wf-form4_151070926568569.xml|54.03|54.29|53.0|53.16|52.58|58237600.0|-0.02|-1.62|1.29|53.65|1038186.4
0001045810|1045810|NVIDIA CORP|NVDA|STEVENS MARK A|0001199039|1|0|0|0||Director Stock Option (Right to Buy)|2017-11-13|4|M|0|35000|D|0|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581017000168/wf-form4_151070926568569.xml|54.03|54.29|53.0|53.16|52.58|58237600.0|-0.02|-1.62|1.29|53.65|1877662.47
0001045810|1045810|NVIDIA CORP|NVDA|STEVENS MARK A|0001199039|1|0|0|0||Director Stock Option (Right to Buy)|2017-11-13|4|M|0|23635|D|0|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581017000168/wf-form4_151070926568569.xml|54.03|54.29|53.0|53.16|52.58|58237600.0|-0.02|-1.62|1.29|53.65|1267958.64
0001045810|1045810|NVIDIA CORP|NVDA|STEVENS MARK A|0001199039|1|0|0|0||Director Stock Option (Right to Buy)|2017-11-13|4|M|0|42775|D|0|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581017000168/wf-form4_151070926568569.xml|54.03|54.29|53.0|53.16|52.58|58237600.0|-0.02|-1.62|1.29|53.65|2294771.77
0001045810|1045810|NVIDIA CORP|NVDA|STEVENS MARK A|0001199039|1|0|0|0||Director Stock Option (Right to Buy)|2017-11-13|4|M|0|19352|D|0|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581017000168/wf-form4_151070926568569.xml|54.03|54.29|53.0|53.16|52.58|58237600.0|-0.02|-1.62|1.29|53.65|1038186.4
0001045810|1045810|NVIDIA CORP|NVDA|COXE TENCH|0001197647|1|||||Stock Option (Right to Buy)|2016-09-30|4|M|0|85551.0000|D|0.0000|D|https://www.sec.gov/Archives/edgar/data/1045810/000122520816040142/doc4.xml|16.94|17.3|16.84|17.13|16.87|42993200.0|0.01|1.11|0.45|17.07|1460355.63
0001045810|1045810|NVIDIA CORP|NVDA|COXE TENCH|0001197647|1|||||Stock Option (Right to Buy)|2016-09-30|4|M|0|85551.0000|D|0.0000|D|https://www.sec.gov/Archives/edgar/data/1045810/000122520816040142/doc4.xml|16.94|17.3|16.84|17.13|16.87|42993200.0|0.01|1.11|0.45|17.07|1460355.63
0001045810|1045810|NVIDIA CORP|NVDA|BURGESS ROBERT K|0001198782|1|0|0|0||Stock Option (Right to Buy)|2021-02-26|4|M|0|4750|D|33291|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581021000012/wf-form4_161472854265164.xml|137.52|138.54|133.61|137.15|136.9|50093200.0|-0.0|-0.28|4.93|136.08|646368.12
0001045810|1045810|NVIDIA CORP|NVDA|BURGESS ROBERT K|0001198782|1|0|0|0||Stock Option (Right to Buy)|2021-03-01|4|M|0|4750|D|28541|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581021000012/wf-form4_161472854265164.xml|138.75|139.25|135.53|138.42|138.17|35318400.0|-0.0|-0.24|3.72|137.39|652608.44
0001045810|1045810|NVIDIA CORP|NVDA|BURGESS ROBERT K|0001198782|1|0|0|0||Stock Option (Right to Buy)|2021-02-26|4|M|0|4750|D|33291|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581021000012/wf-form4_161472854265164.xml|137.52|138.54|133.61|137.15|136.9|50093200.0|-0.0|-0.28|4.93|136.08|646368.12
0001045810|1045810|NVIDIA CORP|NVDA|BURGESS ROBERT K|0001198782|1|0|0|0||Stock Option (Right to Buy)|2021-03-01|4|M|0|4750|D|28541|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581021000012/wf-form4_161472854265164.xml|138.75|139.25|135.53|138.42|138.17|35318400.0|-0.0|-0.24|3.72|137.39|652608.44
0001045810|1045810|NVIDIA CORP|NVDA|Shoquist Debora|0001283854|0|1|0|0|EVP, Operations|Stock Option (Right to Buy)|2012-09-19|4|A|0|40000|A|40000|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581012000050/wf-form4_134826649189543.xml|3.39|3.47|3.36|3.43|3.15|45193600.0|0.01|0.96|0.12|3.41|136600.0
0001045810|1045810|NVIDIA CORP|NVDA|Shoquist Debora|0001283854|0|1|0|0|EVP, Operations|Stock Option (Right to Buy)|2012-09-19|4|A|0|40000|A|40000|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581012000050/wf-form4_134826649189543.xml|3.39|3.47|3.36|3.43|3.15|45193600.0|0.01|0.96|0.12|3.41|136600.0
0001045810|1045810|NVIDIA CORP|NVDA|SHANNON DAVID M|0001197653|0|1|0|0|EVP, CAO & Secretary|Stock Option (Right to Buy)|2015-04-22|4|M|0|5000|D|12500|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581015000078/wf-form4_142981950234439.xml|5.55|5.59|5.46|5.58|5.38|20742000.0|0.01|0.54|0.12|5.52|27618.75
0001045810|1045810|NVIDIA CORP|NVDA|SHANNON DAVID M|0001197653|0|1|0|0|EVP, CAO & Secretary|Stock Option (Right to Buy)|2015-04-22|4|M|0|5000|D|12500|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581015000078/wf-form4_142981950234439.xml|5.55|5.59|5.46|5.58|5.38|20742000.0|0.01|0.54|0.12|5.52|27618.75
0001045810|1045810|NVIDIA CORP|NVDA|Puri Ajay K|0001347842|0|1|0|0|EVP, Worldwide Sales|Stock Option (Right to Buy)|2014-04-22|4|M|0|10001|D|46249|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581014000068/wf-form4_139828461129733.xml|4.68|4.75|4.66|4.72|4.47|25512000.0|0.01|0.69|0.09|4.7|47042.2
0001045810|1045810|NVIDIA CORP|NVDA|Puri Ajay K|0001347842|0|1|0|0|EVP, Worldwide Sales|Stock Option (Right to Buy)|2014-04-22|4|M|0|5311|D|55940|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581014000068/wf-form4_139828461129733.xml|4.68|4.75|4.66|4.72|4.47|25512000.0|0.01|0.69|0.09|4.7|24981.62
0001045810|1045810|NVIDIA CORP|NVDA|Puri Ajay K|0001347842|0|1|0|0|EVP, Worldwide Sales|Stock Option (Right to Buy)|2014-04-22|4|M|0|2970|D|44530|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581014000068/wf-form4_139828461129733.xml|4.68|4.75|4.66|4.72|4.47|25512000.0|0.01|0.69|0.09|4.7|13970.14
0001045810|1045810|NVIDIA CORP|NVDA|Puri Ajay K|0001347842|0|1|0|0|EVP, Worldwide Sales|Stock Option (Right to Buy)|2014-04-22|4|M|0|10001|D|46249|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581014000068/wf-form4_139828461129733.xml|4.68|4.75|4.66|4.72|4.47|25512000.0|0.01|0.69|0.09|4.7|47042.2
0001045810|1045810|NVIDIA CORP|NVDA|Puri Ajay K|0001347842|0|1|0|0|EVP, Worldwide Sales|Stock Option (Right to Buy)|2014-04-22|4|M|0|5311|D|55940|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581014000068/wf-form4_139828461129733.xml|4.68|4.75|4.66|4.72|4.47|25512000.0|0.01|0.69|0.09|4.7|24981.62
0001045810|1045810|NVIDIA CORP|NVDA|Puri Ajay K|0001347842|0|1|0|0|EVP, Worldwide Sales|Stock Option (Right to Buy)|2014-04-22|4|M|0|2970|D|44530|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581014000068/wf-form4_139828461129733.xml|4.68|4.75|4.66|4.72|4.47|25512000.0|0.01|0.69|0.09|4.7|13970.14
0001045810|1045810|NVIDIA CORP|NVDA|SEAWELL A BROOKE|0001197652|1|0|0|0||Director Stock Option (Right to Buy)|2017-03-20|4|M|0|32820|D|14449|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581017000058/wf-form4_149012730021555.xml|26.69|27.4|26.53|27.36|27.02|74856800.0|0.03|2.5|0.87|26.97|885073.34
0001045810|1045810|NVIDIA CORP|NVDA|SEAWELL A BROOKE|0001197652|1|0|0|0||Director Stock Option (Right to Buy)|2017-03-20|4|M|0|32820|D|14449|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581017000058/wf-form4_149012730021555.xml|26.69|27.4|26.53|27.36|27.02|74856800.0|0.03|2.5|0.87|26.97|885073.34
0001045810|1045810|NVIDIA CORP|NVDA|HUANG JEN HSUN|0001197649|1|1|0|0|President and CEO|Employee Stock Option (Right to Buy)|2021-01-04|4|M|0|100000|D|50000|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581021000002/wf-form4_160997304623906.xml|131.04|136.52|129.62|131.13|130.9|56064000.0|0.0|0.07|6.9|133.07|13307499.69
0001045810|1045810|NVIDIA CORP|NVDA|HUANG JEN HSUN|0001197649|1|1|0|0|President and CEO|Employee Stock Option (Right to Buy)|2021-01-04|4|M|0|100000|D|50000|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581021000002/wf-form4_160997304623906.xml|131.04|136.52|129.62|131.13|130.9|56064000.0|0.0|0.07|6.9|133.07|13307499.69
0001045810|1045810|NVIDIA CORP|NVDA|HUANG JEN HSUN|0001197649|1|1|0|0|President and CEO|Employee Stock Option (Right to Buy)|2016-08-25|4|M|0|6273|D|43727|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581016000302/wf-form4_147250149630181.xml|15.49|15.5|15.19|15.38|15.15|40603200.0|-0.01|-0.69|0.31|15.34|96251.34
0001045810|1045810|NVIDIA CORP|NVDA|HUANG JEN HSUN|0001197649|1|1|0|0|President and CEO|Employee Stock Option (Right to Buy)|2016-08-25|4|M|0|6273|D|43727|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581016000302/wf-form4_147250149630181.xml|15.49|15.5|15.19|15.38|15.15|40603200.0|-0.01|-0.69|0.31|15.34|96251.34
0001045810|1045810|NVIDIA CORP|NVDA|Byron Michael|0001516062|0|1|0|0|Principal Accounting Officer|Stock Option (Right to Buy)|2015-10-05|4|M|0|50000|D|0|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581015000161/wf-form4_144424879374056.xml|6.24|6.43|6.21|6.36|6.18|48202400.0|0.02|1.84|0.22|6.32|316000.0
0001045810|1045810|NVIDIA CORP|NVDA|Byron Michael|0001516062|0|1|0|0|Principal Accounting Officer|Stock Option (Right to Buy)|2015-10-05|4|M|0|50000|D|0|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581015000161/wf-form4_144424879374056.xml|6.24|6.43|6.21|6.36|6.18|48202400.0|0.02|1.84|0.22|6.32|316000.0
0001045810|1045810|NVIDIA CORP|NVDA|Byron Michael|0001516062|0|1|0|0|Principal Accounting Officer|Stock Option (Right to Buy)|2016-05-19|4|M|0|3125|D|0|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581016000306/wf-form4a_147284883061335.xml|10.8|10.97|10.78|10.89|10.67|39888000.0|0.01|0.83|0.18|10.87|33980.47
0001045810|1045810|NVIDIA CORP|NVDA|Byron Michael|0001516062|0|1|0|0|Principal Accounting Officer|Stock Option (Right to Buy)|2016-05-19|4|M|0|2812|D|2813|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581016000306/wf-form4a_147284883061335.xml|10.8|10.97|10.78|10.89|10.67|39888000.0|0.01|0.83|0.18|10.87|30576.99
0001045810|1045810|NVIDIA CORP|NVDA|Byron Michael|0001516062|0|1|0|0|Principal Accounting Officer|Stock Option (Right to Buy)|2016-05-19|4|M|0|3325|D|3325|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581016000306/wf-form4a_147284883061335.xml|10.8|10.97|10.78|10.89|10.67|39888000.0|0.01|0.83|0.18|10.87|36155.22
0001045810|1045810|NVIDIA CORP|NVDA|Byron Michael|0001516062|0|1|0|0|Principal Accounting Officer|Stock Option (Right to Buy)|2016-05-19|4|M|0|3325|D|4988|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581016000306/wf-form4a_147284883061335.xml|10.8|10.97|10.78|10.89|10.67|39888000.0|0.01|0.83|0.18|10.87|36155.22
0001045810|1045810|NVIDIA CORP|NVDA|Byron Michael|0001516062|0|1|0|0|Principal Accounting Officer|Stock Option (Right to Buy)|2016-05-19|4|M|0|3125|D|0|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581016000306/wf-form4a_147284883061335.xml|10.8|10.97|10.78|10.89|10.67|39888000.0|0.01|0.83|0.18|10.87|33980.47
0001045810|1045810|NVIDIA CORP|NVDA|Byron Michael|0001516062|0|1|0|0|Principal Accounting Officer|Stock Option (Right to Buy)|2016-05-19|4|M|0|2812|D|2813|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581016000306/wf-form4a_147284883061335.xml|10.8|10.97|10.78|10.89|10.67|39888000.0|0.01|0.83|0.18|10.87|30576.99
0001045810|1045810|NVIDIA CORP|NVDA|Byron Michael|0001516062|0|1|0|0|Principal Accounting Officer|Stock Option (Right to Buy)|2016-05-19|4|M|0|3325|D|3325|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581016000306/wf-form4a_147284883061335.xml|10.8|10.97|10.78|10.89|10.67|39888000.0|0.01|0.83|0.18|10.87|36155.22
0001045810|1045810|NVIDIA CORP|NVDA|Byron Michael|0001516062|0|1|0|0|Principal Accounting Officer|Stock Option (Right to Buy)|2016-05-19|4|M|0|3325|D|4988|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581016000306/wf-form4a_147284883061335.xml|10.8|10.97|10.78|10.89|10.67|39888000.0|0.01|0.83|0.18|10.87|36155.22
0001045810|1045810|NVIDIA CORP|NVDA|SHANNON DAVID M|0001197653|0|1|0|0|EVP, CAO & Secretary|Stock Option (Right to Buy)|2015-01-21|4|M|0|21400|D|60100|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581015000004/wf-form4_142196541929063.xml|4.98|5.09|4.94|5.07|4.88|14478000.0|0.02|1.96|0.14|5.02|107321.0
0001045810|1045810|NVIDIA CORP|NVDA|SHANNON DAVID M|0001197653|0|1|0|0|EVP, CAO & Secretary|Stock Option (Right to Buy)|2015-01-21|4|M|0|21400|D|60100|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581015000004/wf-form4_142196541929063.xml|4.98|5.09|4.94|5.07|4.88|14478000.0|0.02|1.96|0.14|5.02|107321.0
0001045810|1045810|NVIDIA CORP|NVDA|COXE TENCH|0001197647|1|||||Stock Option (Right to Buy)|2016-05-11|4|M|0|40000.0000|D|0.0000|D|https://www.sec.gov/Archives/edgar/data/1045810/000122520816033262/doc4.xml|9.02|9.11|8.97|9.02|8.84|32817600.0|-0.0|-0.03|0.15|9.04|361649.99
0001045810|1045810|NVIDIA CORP|NVDA|COXE TENCH|0001197647|1|||||Stock Option (Right to Buy)|2016-05-11|4|M|0|40000.0000|D|0.0000|D|https://www.sec.gov/Archives/edgar/data/1045810/000122520816033262/doc4.xml|9.02|9.11|8.97|9.02|8.84|32817600.0|-0.0|-0.03|0.15|9.04|361649.99
0001045810|1045810|NVIDIA CORP|NVDA|HUANG JEN HSUN|0001197649|1|1|0|0|President and CEO|Employee Stock Option (Right to Buy)|2013-03-20|4|A|0|237500|A|237500|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581013000017/wf-form4_136399936147924.xml|3.15|3.16|3.12|3.15|2.93|34058800.0|0.0|0.24|0.05|3.14|746343.73
0001045810|1045810|NVIDIA CORP|NVDA|HUANG JEN HSUN|0001197649|1|1|0|0|President and CEO|Employee Stock Option (Right to Buy)|2013-03-20|4|A|0|237500|A|237500|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581013000017/wf-form4_136399936147924.xml|3.15|3.16|3.12|3.15|2.93|34058800.0|0.0|0.24|0.05|3.14|746343.73
0001045810|1045810|NVIDIA CORP|NVDA|BURGESS ROBERT K|0001198782|1|0|0|0||Stock Option (right to Buy)|2012-01-10|4|A|0|50000|A|50000|D|https://www.sec.gov/Archives/edgar/data/1045810/000120919112003383/doc4.xml|3.69|3.69|3.6|3.62|3.32|54632800.0|-0.02|-1.9|0.1|3.64|182187.5
0001045810|1045810|NVIDIA CORP|NVDA|BURGESS ROBERT K|0001198782|1|0|0|0||Stock Option (Right to Buy)|2012-01-10|4|A|0|16041|A|16041|D|https://www.sec.gov/Archives/edgar/data/1045810/000120919112003383/doc4.xml|3.69|3.69|3.6|3.62|3.32|54632800.0|-0.02|-1.9|0.1|3.64|58449.39
0001045810|1045810|NVIDIA CORP|NVDA|BURGESS ROBERT K|0001198782|1|0|0|0||Stock Option (right to Buy)|2012-01-10|4|A|0|50000|A|50000|D|https://www.sec.gov/Archives/edgar/data/1045810/000120919112003383/doc4.xml|3.69|3.69|3.6|3.62|3.32|54632800.0|-0.02|-1.9|0.1|3.64|182187.5
0001045810|1045810|NVIDIA CORP|NVDA|BURGESS ROBERT K|0001198782|1|0|0|0||Stock Option (Right to Buy)|2012-01-10|4|A|0|16041|A|16041|D|https://www.sec.gov/Archives/edgar/data/1045810/000120919112003383/doc4.xml|3.69|3.69|3.6|3.62|3.32|54632800.0|-0.02|-1.9|0.1|3.64|58449.39
0001045810|1045810|NVIDIA CORP|NVDA|Shoquist Debora|0001283854|0|1|0|0|EVP, Operations|Stock Option (Right to Buy)|2014-09-18|4|M|0|7488|D|27012|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581014000175/wf-form4_141116364711709.xml|4.82|4.86|4.8|4.86|4.65|21960400.0|0.01|0.88|0.06|4.83|36195.12
0001045810|1045810|NVIDIA CORP|NVDA|Shoquist Debora|0001283854|0|1|0|0|EVP, Operations|Stock Option (Right to Buy)|2014-09-18|4|M|0|7488|D|27012|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581014000175/wf-form4_141116364711709.xml|4.82|4.86|4.8|4.86|4.65|21960400.0|0.01|0.88|0.06|4.83|36195.12
0001045810|1045810|NVIDIA CORP|NVDA|HUANG JEN HSUN|0001197649|1|1|0|0|President and CEO|Employee Stock Option (Right to Buy)|2020-07-01|4|M|0|100000|D|0|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581020000124/wf-form4_159407754822658.xml|95.21|95.76|94.13|95.3|95.07|32664800.0|0.0|0.1|1.63|94.94|9494374.85
0001045810|1045810|NVIDIA CORP|NVDA|HUANG JEN HSUN|0001197649|1|1|0|0|President and CEO|Employee Stock Option (Right to Buy)|2020-07-01|4|M|0|100000|D|0|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581020000124/wf-form4_159407754822658.xml|95.21|95.76|94.13|95.3|95.07|32664800.0|0.0|0.1|1.63|94.94|9494374.85
0001045810|1045810|NVIDIA CORP|NVDA|Burns Karen|0001516089|0|1|0|0|Interim CFO|Stock Option (Right to Buy)|2013-03-20|4|A|0|17100|A|17100|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581013000015/wf-form4_136399931205412.xml|3.15|3.16|3.12|3.15|2.93|34058800.0|0.0|0.24|0.05|3.14|53736.75
0001045810|1045810|NVIDIA CORP|NVDA|Burns Karen|0001516089|0|1|0|0|Interim CFO|Stock Option (Right to Buy)|2013-03-20|4|A|0|17100|A|17100|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581013000015/wf-form4_136399931205412.xml|3.15|3.16|3.12|3.15|2.93|34058800.0|0.0|0.24|0.05|3.14|53736.75
0001045810|1045810|NVIDIA CORP|NVDA|SEAWELL A BROOKE|0001197652|1|0|0|0||Director Stock Option (Right to Buy)|2014-09-08|4|M|0|48000|D|0|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581014000162/wf-form4_141020779469474.xml|4.99|5.0|4.93|4.95|4.73|31928800.0|-0.01|-0.8|0.07|4.96|238199.99
0001045810|1045810|NVIDIA CORP|NVDA|SEAWELL A BROOKE|0001197652|1|0|0|0||Director Stock Option (Right to Buy)|2014-09-08|4|M|0|48000|D|0|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581014000162/wf-form4_141020779469474.xml|4.99|5.0|4.93|4.95|4.73|31928800.0|-0.01|-0.8|0.07|4.96|238199.99
0001045810|1045810|NVIDIA CORP|NVDA|SHANNON DAVID M|0001197653|0|1|0|0|EVP, CAO & Secretary|Stock Option (Right to Buy)|2014-07-15|4|M|0|2446|D|9782|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581014000139/wf-form4_140546116793372.xml|4.83|4.86|4.8|4.84|4.61|39544000.0|0.0|0.26|0.06|4.83|11805.01
0001045810|1045810|NVIDIA CORP|NVDA|SHANNON DAVID M|0001197653|0|1|0|0|EVP, CAO & Secretary|Stock Option (Right to Buy)|2014-07-15|4|M|0|2446|D|9782|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581014000139/wf-form4_140546116793372.xml|4.83|4.86|4.8|4.84|4.61|39544000.0|0.0|0.26|0.06|4.83|11805.01
0001045810|1045810|NVIDIA CORP|NVDA|Shoquist Debora|0001283854|0|1|0|0|EVP, Operations|Stock Option (Right to Buy)|2014-03-20|4|M|0|8085|D|26415|D|https://www.sec.gov/Archives/edgar/data/1045810/000104581014000047/wf-form4_139570081476647.xml|4.61|4.68|4.59|4.64|4.4|19180000.0|0.01|0.6|0.09|4.64|37504.29
